Linear,Digital,Overlap
165343,45166,2303
165343,45973,2340
165343,46779,2384
165343,47586,2436
165343,48393,2481
165343,49199,2523
165343,50006,2567
165343,50812,2600
165343,51619,2636
165343,52425,2669
165343,53232,2704
165343,54038,2736
165343,54845,2780
165343,55651,2823
165343,56458,2868
165343,57265,2902
165343,58071,2947
165343,58878,2975
165343,59684,3004
165343,60491,3047
165343,61297,3086
165343,62104,3124
165343,62910,3173
165343,63717,3214
165343,64524,3254
165343,65330,3299
165343,66137,3343
165343,66943,3393
165343,67750,3439
165343,68556,3473
165343,69363,3518
165343,70169,3555
165343,70976,3592
165343,71782,3647
165343,72589,3680
165343,73396,3720
165343,74202,3766
165343,75009,3807
165343,75815,3854
165343,76622,3896
165343,77428,3936
165343,78235,3979
165343,79041,4025
165343,79848,4068
165343,80655,4097
167360,0,0
167360,806,35
167360,1613,85
167360,2419,127
167360,3226,172
167360,4032,215
167360,4839,250
167360,5645,297
167360,6452,343
167360,7258,380
167360,8065,422
167360,8872,459
167360,9678,506
167360,10485,543
167360,11291,592
167360,12098,628
167360,12904,665
167360,13711,708
167360,14517,757
167360,15324,792
167360,16131,828
167360,16937,881
167360,17744,906
167360,18550,944
167360,19357,987
167360,20163,1022
167360,20970,1058
167360,21776,1101
167360,22583,1137
167360,23389,1181
167360,24196,1220
167360,25003,1257
167360,25809,1303
167360,26616,1341
167360,27422,1388
167360,28229,1422
167360,29035,1470
167360,29842,1520
167360,30648,1577
167360,31455,1620
167360,32262,1662
167360,33068,1699
167360,33875,1744
167360,34681,1774
167360,35488,1816
167360,36294,1864
167360,37101,1900
167360,37907,1925
167360,38714,1962
167360,39520,2008
167360,40327,2048
167360,41134,2099
167360,41940,2153
167360,42747,2201
167360,43553,2239
167360,44360,2282
167360,45166,2324
167360,45973,2361
167360,46779,2406
167360,47586,2458
167360,48393,2503
167360,49199,2546
167360,50006,2590
167360,50812,2623
167360,51619,2659
167360,52425,2693
167360,53232,2728
167360,54038,2760
167360,54845,2805
167360,55651,2848
167360,56458,2893
167360,57265,2928
167360,58071,2974
167360,58878,3003
167360,59684,3032
167360,60491,3075
167360,61297,3114
167360,62104,3154
167360,62910,3203
167360,63717,3244
167360,64524,3285
167360,65330,3330
167360,66137,3375
167360,66943,3426
167360,67750,3472
167360,68556,3507
167360,69363,3552
167360,70169,3589
167360,70976,3628
167360,71782,3684
167360,72589,3719
167360,73396,3759
167360,74202,3805
167360,75009,3846
167360,75815,3895
167360,76622,3937
167360,77428,3977
167360,78235,4020
167360,79041,4067
167360,79848,4111
167360,80655,4141
169376,0,0
169376,806,35
169376,1613,86
169376,2419,129
169376,3226,175
169376,4032,219
169376,4839,255
169376,5645,302
169376,6452,350
169376,7258,387
169376,8065,429
169376,8872,467
169376,9678,517
169376,10485,554
169376,11291,603
169376,12098,640
169376,12904,678
169376,13711,722
169376,14517,773
169376,15324,809
169376,16131,846
169376,16937,899
169376,17744,925
169376,18550,963
169376,19357,1006
169376,20163,1042
169376,20970,1080
169376,21776,1123
169376,22583,1160
169376,23389,1205
169376,24196,1244
169376,25003,1281
169376,25809,1327
169376,26616,1365
169376,27422,1412
169376,28229,1446
169376,29035,1494
169376,29842,1544
169376,30648,1602
169376,31455,1648
169376,32262,1691
169376,33068,1728
169376,33875,1773
169376,34681,1805
169376,35488,1847
169376,36294,1895
169376,37101,1931
169376,37907,1957
169376,38714,1994
169376,39520,2041
169376,40327,2081
169376,41134,2132
169376,41940,2187
169376,42747,2236
169376,43553,2275
169376,44360,2319
169376,45166,2362
169376,45973,2399
169376,46779,2444
169376,47586,2496
169376,48393,2542
169376,49199,2586
169376,50006,2630
169376,50812,2663
169376,51619,2699
169376,52425,2736
169376,53232,2771
169376,54038,2803
169376,54845,2849
169376,55651,2893
169376,56458,2938
169376,57265,2973
169376,58071,3020
169376,58878,3049
169376,59684,3078
169376,60491,3121
169376,61297,3163
169376,62104,3204
169376,62910,3255
169376,63717,3298
169376,64524,3339
169376,65330,3384
169376,66137,3430
169376,66943,3482
169376,67750,3529
169376,68556,3565
169376,69363,3611
169376,70169,3648
169376,70976,3687
169376,71782,3743
169376,72589,3778
169376,73396,3818
169376,74202,3864
169376,75009,3905
169376,75815,3954
169376,76622,3996
169376,77428,4036
169376,78235,4079
169376,79041,4126
169376,79848,4171
169376,80655,4201
171393,0,0
171393,806,36
171393,1613,87
171393,2419,131
171393,3226,177
171393,4032,221
171393,4839,258
171393,5645,305
171393,6452,353
171393,7258,391
171393,8065,433
171393,8872,471
171393,9678,521
171393,10485,558
171393,11291,608
171393,12098,645
171393,12904,683
171393,13711,727
171393,14517,778
171393,15324,814
171393,16131,852
171393,16937,906
171393,17744,932
171393,18550,972
171393,19357,1015
171393,20163,1051
171393,20970,1089
171393,21776,1132
171393,22583,1170
171393,23389,1217
171393,24196,1257
171393,25003,1294
171393,25809,1341
171393,26616,1379
171393,27422,1426
171393,28229,1460
171393,29035,1510
171393,29842,1561
171393,30648,1619
171393,31455,1667
171393,32262,1712
171393,33068,1750
171393,33875,1796
171393,34681,1829
171393,35488,1872
171393,36294,1923
171393,37101,1960
171393,37907,1986
171393,38714,2023
171393,39520,2070
171393,40327,2111
171393,41134,2163
171393,41940,2219
171393,42747,2269
171393,43553,2308
171393,44360,2352
171393,45166,2395
171393,45973,2432
171393,46779,2477
171393,47586,2530
171393,48393,2578
171393,49199,2622
171393,50006,2666
171393,50812,2699
171393,51619,2735
171393,52425,2772
171393,53232,2807
171393,54038,2839
171393,54845,2885
171393,55651,2929
171393,56458,2975
171393,57265,3011
171393,58071,3058
171393,58878,3087
171393,59684,3117
171393,60491,3161
171393,61297,3204
171393,62104,3245
171393,62910,3296
171393,63717,3339
171393,64524,3381
171393,65330,3426
171393,66137,3473
171393,66943,3525
171393,67750,3572
171393,68556,3608
171393,69363,3654
171393,70169,3691
171393,70976,3731
171393,71782,3788
171393,72589,3823
171393,73396,3863
171393,74202,3909
171393,75009,3950
171393,75815,3999
171393,76622,4043
171393,77428,4083
171393,78235,4126
171393,79041,4173
171393,79848,4218
171393,80655,4248
173409,0,0
173409,806,36
173409,1613,87
173409,2419,131
173409,3226,177
173409,4032,221
173409,4839,259
173409,5645,308
173409,6452,356
173409,7258,394
173409,8065,436
173409,8872,476
173409,9678,527
173409,10485,564
173409,11291,614
173409,12098,652
173409,12904,691
173409,13711,735
173409,14517,786
173409,15324,822
173409,16131,860
173409,16937,915
173409,17744,942
173409,18550,983
173409,19357,1026
173409,20163,1062
173409,20970,1100
173409,21776,1143
173409,22583,1181
173409,23389,1228
173409,24196,1268
173409,25003,1306
173409,25809,1353
173409,26616,1391
173409,27422,1439
173409,28229,1474
173409,29035,1524
173409,29842,1575
173409,30648,1633
173409,31455,1682
173409,32262,1727
173409,33068,1765
173409,33875,1812
173409,34681,1845
173409,35488,1889
173409,36294,1941
173409,37101,1978
173409,37907,2004
173409,38714,2041
173409,39520,2089
173409,40327,2130
173409,41134,2182
173409,41940,2238
173409,42747,2290
173409,43553,2329
173409,44360,2374
173409,45166,2418
173409,45973,2455
173409,46779,2502
173409,47586,2555
173409,48393,2603
173409,49199,2647
173409,50006,2692
173409,50812,2726
173409,51619,2763
173409,52425,2800
173409,53232,2836
173409,54038,2870
173409,54845,2918
173409,55651,2963
173409,56458,3009
173409,57265,3045
173409,58071,3092
173409,58878,3122
173409,59684,3153
173409,60491,3197
173409,61297,3240
173409,62104,3281
173409,62910,3332
173409,63717,3375
173409,64524,3418
173409,65330,3463
173409,66137,3511
173409,66943,3563
173409,67750,3611
173409,68556,3648
173409,69363,3694
173409,70169,3731
173409,70976,3772
173409,71782,3829
173409,72589,3865
173409,73396,3905
173409,74202,3951
173409,75009,3992
173409,75815,4042
173409,76622,4087
173409,77428,4127
173409,78235,4170
173409,79041,4217
173409,79848,4262
173409,80655,4292
175425,0,0
175425,806,37
175425,1613,88
175425,2419,132
175425,3226,178
175425,4032,223
175425,4839,261
175425,5645,310
175425,6452,359
175425,7258,397
175425,8065,439
175425,8872,482
175425,9678,534
175425,10485,572
175425,11291,622
175425,12098,661
175425,12904,700
175425,13711,744
175425,14517,796
175425,15324,833
175425,16131,871
175425,16937,926
175425,17744,953
175425,18550,994
175425,19357,1037
175425,20163,1074
175425,20970,1112
175425,21776,1155
175425,22583,1193
175425,23389,1241
175425,24196,1281
175425,25003,1319
175425,25809,1367
175425,26616,1405
175425,27422,1455
175425,28229,1490
175425,29035,1541
175425,29842,1592
175425,30648,1650
175425,31455,1699
175425,32262,1745
175425,33068,1783
175425,33875,1831
175425,34681,1866
175425,35488,1911
175425,36294,1963
175425,37101,2000
175425,37907,2026
175425,38714,2063
175425,39520,2111
175425,40327,2152
175425,41134,2206
175425,41940,2263
175425,42747,2316
175425,43553,2355
175425,44360,2400
175425,45166,2445
175425,45973,2482
175425,46779,2529
175425,47586,2582
175425,48393,2630
175425,49199,2674
175425,50006,2720
175425,50812,2755
175425,51619,2794
175425,52425,2831
175425,53232,2868
175425,54038,2903
175425,54845,2951
175425,55651,2996
175425,56458,3042
175425,57265,3080
175425,58071,3127
175425,58878,3157
175425,59684,3188
175425,60491,3232
175425,61297,3275
175425,62104,3316
175425,62910,3368
175425,63717,3413
175425,64524,3456
175425,65330,3501
175425,66137,3550
175425,66943,3603
175425,67750,3653
175425,68556,3690
175425,69363,3736
175425,70169,3773
175425,70976,3815
175425,71782,3873
175425,72589,3909
175425,73396,3949
175425,74202,3995
175425,75009,4036
175425,75815,4087
175425,76622,4133
175425,77428,4173
175425,78235,4217
175425,79041,4264
175425,79848,4310
175425,80655,4340
177442,0,0
177442,806,38
177442,1613,90
177442,2419,134
177442,3226,180
177442,4032,226
177442,4839,264
177442,5645,314
177442,6452,363
177442,7258,402
177442,8065,444
177442,8872,487
177442,9678,540
177442,10485,578
177442,11291,629
177442,12098,669
177442,12904,708
177442,13711,753
177442,14517,806
177442,15324,843
177442,16131,881
177442,16937,936
177442,17744,964
177442,18550,1005
177442,19357,1048
177442,20163,1086
177442,20970,1126
177442,21776,1171
177442,22583,1209
177442,23389,1257
177442,24196,1298
177442,25003,1336
177442,25809,1384
177442,26616,1423
177442,27422,1474
177442,28229,1509
177442,29035,1560
177442,29842,1612
177442,30648,1670
177442,31455,1719
177442,32262,1766
177442,33068,1805
177442,33875,1853
177442,34681,1888
177442,35488,1934
177442,36294,1986
177442,37101,2023
177442,37907,2049
177442,38714,2087
177442,39520,2135
177442,40327,2176
177442,41134,2230
177442,41940,2287
177442,42747,2341
177442,43553,2381
177442,44360,2426
177442,45166,2471
177442,45973,2508
177442,46779,2556
177442,47586,2610
177442,48393,2659
177442,49199,2703
177442,50006,2749
177442,50812,2785
177442,51619,2824
177442,52425,2861
177442,53232,2900
177442,54038,2936
177442,54845,2986
177442,55651,3031
177442,56458,3078
177442,57265,3117
177442,58071,3164
177442,58878,3196
177442,59684,3227
177442,60491,3271
177442,61297,3314
177442,62104,3355
177442,62910,3407
177442,63717,3452
177442,64524,3495
177442,65330,3540
177442,66137,3589
177442,66943,3642
177442,67750,3693
177442,68556,3732
177442,69363,3778
177442,70169,3816
177442,70976,3858
177442,71782,3916
177442,72589,3952
177442,73396,3992
177442,74202,4038
177442,75009,4079
177442,75815,4130
177442,76622,4176
177442,77428,4216
177442,78235,4260
177442,79041,4307
177442,79848,4353
177442,80655,4383
179458,0,0
179458,806,39
179458,1613,92
179458,2419,136
179458,3226,183
179458,4032,230
179458,4839,269
179458,5645,320
179458,6452,369
179458,7258,408
179458,8065,450
179458,8872,493
179458,9678,546
179458,10485,585
179458,11291,637
179458,12098,678
179458,12904,717
179458,13711,763
179458,14517,816
179458,15324,853
179458,16131,893
179458,16937,949
179458,17744,977
179458,18550,1018
179458,19357,1061
179458,20163,1100
179458,20970,1140
179458,21776,1185
179458,22583,1226
179458,23389,1275
179458,24196,1316
179458,25003,1355
179458,25809,1405
179458,26616,1444
179458,27422,1496
179458,28229,1531
179458,29035,1582
179458,29842,1634
179458,30648,1692
179458,31455,1741
179458,32262,1792
179458,33068,1832
179458,33875,1881
179458,34681,1919
179458,35488,1965
179458,36294,2017
179458,37101,2054
179458,37907,2080
179458,38714,2118
179458,39520,2166
179458,40327,2209
179458,41134,2263
179458,41940,2321
179458,42747,2375
179458,43553,2417
179458,44360,2462
179458,45166,2510
179458,45973,2547
179458,46779,2595
179458,47586,2651
179458,48393,2700
179458,49199,2744
179458,50006,2792
179458,50812,2828
179458,51619,2867
179458,52425,2904
179458,53232,2943
179458,54038,2979
179458,54845,3030
179458,55651,3075
179458,56458,3122
179458,57265,3164
179458,58071,3211
179458,58878,3243
179458,59684,3274
179458,60491,3318
179458,61297,3362
179458,62104,3403
179458,62910,3455
179458,63717,3500
179458,64524,3543
179458,65330,3588
179458,66137,3637
179458,66943,3691
179458,67750,3743
179458,68556,3782
179458,69363,3828
179458,70169,3866
179458,70976,3910
179458,71782,3969
179458,72589,4005
179458,73396,4045
179458,74202,4092
179458,75009,4133
179458,75815,4184
179458,76622,4230
179458,77428,4270
179458,78235,4314
179458,79041,4361
179458,79848,4407
179458,80655,4438
181475,0,0
181475,806,39
181475,1613,92
181475,2419,136
181475,3226,183
181475,4032,232
181475,4839,274
181475,5645,326
181475,6452,375
181475,7258,415
181475,8065,457
181475,8872,501
181475,9678,557
181475,10485,597
181475,11291,649
181475,12098,691
181475,12904,730
181475,13711,776
181475,14517,829
181475,15324,867
181475,16131,908
181475,16937,964
181475,17744,993
181475,18550,1034
181475,19357,1077
181475,20163,1116
181475,20970,1158
181475,21776,1204
181475,22583,1245
181475,23389,1294
181475,24196,1335
181475,25003,1374
181475,25809,1424
181475,26616,1464
181475,27422,1517
181475,28229,1554
181475,29035,1606
181475,29842,1658
181475,30648,1717
181475,31455,1766
181475,32262,1817
181475,33068,1857
181475,33875,1908
181475,34681,1946
181475,35488,1993
181475,36294,2046
181475,37101,2083
181475,37907,2110
181475,38714,2148
181475,39520,2197
181475,40327,2240
181475,41134,2294
181475,41940,2353
181475,42747,2407
181475,43553,2449
181475,44360,2494
181475,45166,2542
181475,45973,2580
181475,46779,2629
181475,47586,2685
181475,48393,2734
181475,49199,2778
181475,50006,2827
181475,50812,2863
181475,51619,2903
181475,52425,2941
181475,53232,2980
181475,54038,3016
181475,54845,3068
181475,55651,3113
181475,56458,3161
181475,57265,3206
181475,58071,3254
181475,58878,3288
181475,59684,3320
181475,60491,3364
181475,61297,3408
181475,62104,3450
181475,62910,3504
181475,63717,3551
181475,64524,3594
181475,65330,3640
181475,66137,3690
181475,66943,3745
181475,67750,3797
181475,68556,3836
181475,69363,3882
181475,70169,3922
181475,70976,3966
181475,71782,4025
181475,72589,4062
181475,73396,4103
181475,74202,4151
181475,75009,4192
181475,75815,4243
181475,76622,4290
181475,77428,4330
181475,78235,4374
181475,79041,4421
181475,79848,4468
181475,80655,4499
183491,0,0
183491,806,39
183491,1613,92
183491,2419,136
183491,3226,183
183491,4032,233
183491,4839,275
183491,5645,327
183491,6452,376
183491,7258,418
183491,8065,462
183491,8872,507
183491,9678,564
183491,10485,604
183491,11291,656
183491,12098,698
183491,12904,738
183491,13711,785
183491,14517,839
183491,15324,877
183491,16131,919
183491,16937,976
183491,17744,1005
183491,18550,1047
183491,19357,1090
183491,20163,1129
183491,20970,1172
183491,21776,1218
183491,22583,1261
183491,23389,1310
183491,24196,1351
183491,25003,1390
183491,25809,1441
183491,26616,1482
183491,27422,1536
183491,28229,1573
183491,29035,1627
183491,29842,1679
183491,30648,1739
183491,31455,1788
183491,32262,1839
183491,33068,1879
183491,33875,1930
183491,34681,1969
183491,35488,2016
183491,36294,2069
183491,37101,2106
183491,37907,2133
183491,38714,2171
183491,39520,2220
183491,40327,2264
183491,41134,2320
183491,41940,2380
183491,42747,2435
183491,43553,2477
183491,44360,2522
183491,45166,2570
183491,45973,2609
183491,46779,2658
183491,47586,2714
183491,48393,2763
183491,49199,2807
183491,50006,2857
183491,50812,2893
183491,51619,2933
183491,52425,2971
183491,53232,3010
183491,54038,3046
183491,54845,3099
183491,55651,3144
183491,56458,3192
183491,57265,3237
183491,58071,3286
183491,58878,3320
183491,59684,3353
183491,60491,3397
183491,61297,3441
183491,62104,3484
183491,62910,3539
183491,63717,3587
183491,64524,3631
183491,65330,3677
183491,66137,3728
183491,66943,3783
183491,67750,3835
183491,68556,3875
183491,69363,3921
183491,70169,3961
183491,70976,4007
183491,71782,4066
183491,72589,4103
183491,73396,4146
183491,74202,4196
183491,75009,4237
183491,75815,4288
183491,76622,4335
183491,77428,4375
183491,78235,4420
183491,79041,4469
183491,79848,4517
183491,80655,4549
185507,0,0
185507,806,40
185507,1613,93
185507,2419,137
185507,3226,185
185507,4032,235
185507,4839,277
185507,5645,330
185507,6452,379
185507,7258,422
185507,8065,466
185507,8872,511
185507,9678,569
185507,10485,609
185507,11291,662
185507,12098,704
185507,12904,745
185507,13711,793
185507,14517,848
185507,15324,886
185507,16131,928
185507,16937,986
185507,17744,1015
185507,18550,1057
185507,19357,1100
185507,20163,1139
185507,20970,1182
185507,21776,1230
185507,22583,1273
185507,23389,1323
185507,24196,1365
185507,25003,1404
185507,25809,1456
185507,26616,1497
185507,27422,1551
185507,28229,1589
185507,29035,1644
185507,29842,1697
185507,30648,1757
185507,31455,1806
185507,32262,1857
185507,33068,1897
185507,33875,1949
185507,34681,1989
185507,35488,2036
185507,36294,2089
185507,37101,2127
185507,37907,2154
185507,38714,2193
185507,39520,2242
185507,40327,2286
185507,41134,2342
185507,41940,2402
185507,42747,2457
185507,43553,2499
185507,44360,2546
185507,45166,2594
185507,45973,2633
185507,46779,2682
185507,47586,2740
185507,48393,2790
185507,49199,2834
185507,50006,2885
185507,50812,2921
185507,51619,2961
185507,52425,3001
185507,53232,3042
185507,54038,3079
185507,54845,3132
185507,55651,3177
185507,56458,3225
185507,57265,3270
185507,58071,3320
185507,58878,3356
185507,59684,3389
185507,60491,3434
185507,61297,3478
185507,62104,3521
185507,62910,3576
185507,63717,3625
185507,64524,3669
185507,65330,3717
185507,66137,3768
185507,66943,3823
185507,67750,3876
185507,68556,3916
185507,69363,3963
185507,70169,4004
185507,70976,4050
185507,71782,4109
185507,72589,4146
185507,73396,4189
185507,74202,4239
185507,75009,4280
185507,75815,4332
185507,76622,4379
185507,77428,4420
185507,78235,4465
185507,79041,4514
185507,79848,4562
185507,80655,4596
187524,0,0
187524,806,40
187524,1613,93
187524,2419,138
187524,3226,188
187524,4032,239
187524,4839,281
187524,5645,334
187524,6452,384
187524,7258,427
187524,8065,473
187524,8872,518
187524,9678,576
187524,10485,617
187524,11291,670
187524,12098,712
187524,12904,754
187524,13711,803
187524,14517,859
187524,15324,898
187524,16131,941
187524,16937,1002
187524,17744,1031
187524,18550,1073
187524,19357,1117
187524,20163,1159
187524,20970,1202
187524,21776,1251
187524,22583,1294
187524,23389,1345
187524,24196,1387
187524,25003,1427
187524,25809,1479
187524,26616,1520
187524,27422,1574
187524,28229,1613
187524,29035,1669
187524,29842,1723
187524,30648,1783
187524,31455,1832
187524,32262,1883
187524,33068,1924
187524,33875,1977
187524,34681,2017
187524,35488,2065
187524,36294,2119
187524,37101,2157
187524,37907,2184
187524,38714,2223
187524,39520,2273
187524,40327,2317
187524,41134,2373
187524,41940,2433
187524,42747,2488
187524,43553,2530
187524,44360,2577
187524,45166,2625
187524,45973,2664
187524,46779,2713
187524,47586,2771
187524,48393,2822
187524,49199,2867
187524,50006,2919
187524,50812,2956
187524,51619,2997
187524,52425,3038
187524,53232,3079
187524,54038,3116
187524,54845,3170
187524,55651,3216
187524,56458,3267
187524,57265,3312
187524,58071,3363
187524,58878,3400
187524,59684,3433
187524,60491,3479
187524,61297,3524
187524,62104,3569
187524,62910,3624
187524,63717,3673
187524,64524,3717
187524,65330,3767
187524,66137,3818
187524,66943,3873
187524,67750,3926
187524,68556,3966
187524,69363,4015
187524,70169,4056
187524,70976,4102
187524,71782,4161
187524,72589,4198
187524,73396,4242
187524,74202,4293
187524,75009,4336
187524,75815,4389
187524,76622,4436
187524,77428,4477
187524,78235,4522
187524,79041,4574
187524,79848,4623
187524,80655,4657
189540,0,0
189540,806,40
189540,1613,93
189540,2419,139
189540,3226,189
189540,4032,241
189540,4839,284
189540,5645,338
189540,6452,389
189540,7258,432
189540,8065,478
189540,8872,523
189540,9678,582
189540,10485,623
189540,11291,676
189540,12098,719
189540,12904,762
189540,13711,812
189540,14517,869
189540,15324,908
189540,16131,951
189540,16937,1012
189540,17744,1041
189540,18550,1083
189540,19357,1127
189540,20163,1170
189540,20970,1214
189540,21776,1263
189540,22583,1307
189540,23389,1358
189540,24196,1400
189540,25003,1441
189540,25809,1495
189540,26616,1537
189540,27422,1592
189540,28229,1632
189540,29035,1688
189540,29842,1743
189540,30648,1804
189540,31455,1854
189540,32262,1905
189540,33068,1946
189540,33875,2000
189540,34681,2040
189540,35488,2088
189540,36294,2143
189540,37101,2181
189540,37907,2208
189540,38714,2247
189540,39520,2298
189540,40327,2343
189540,41134,2399
189540,41940,2460
189540,42747,2515
189540,43553,2557
189540,44360,2605
189540,45166,2654
189540,45973,2693
189540,46779,2744
189540,47586,2804
189540,48393,2855
189540,49199,2900
189540,50006,2952
189540,50812,2990
189540,51619,3032
189540,52425,3074
189540,53232,3116
189540,54038,3153
189540,54845,3207
189540,55651,3253
189540,56458,3304
189540,57265,3350
189540,58071,3402
189540,58878,3441
189540,59684,3475
189540,60491,3521
189540,61297,3566
189540,62104,3612
189540,62910,3668
189540,63717,3718
189540,64524,3762
189540,65330,3812
189540,66137,3863
189540,66943,3919
189540,67750,3973
189540,68556,4014
189540,69363,4066
189540,70169,4107
189540,70976,4154
189540,71782,4213
189540,72589,4250
189540,73396,4294
189540,74202,4345
189540,75009,4389
189540,75815,4442
189540,76622,4489
189540,77428,4530
189540,78235,4575
189540,79041,4627
189540,79848,4676
189540,80655,4712
191557,0,0
191557,806,40
191557,1613,93
191557,2419,140
191557,3226,191
191557,4032,244
191557,4839,287
191557,5645,341
191557,6452,392
191557,7258,435
191557,8065,481
191557,8872,527
191557,9678,586
191557,10485,627
191557,11291,682
191557,12098,725
191557,12904,769
191557,13711,819
191557,14517,876
191557,15324,915
191557,16131,958
191557,16937,1021
191557,17744,1051
191557,18550,1093
191557,19357,1139
191557,20163,1183
191557,20970,1229
191557,21776,1280
191557,22583,1325
191557,23389,1376
191557,24196,1418
191557,25003,1459
191557,25809,1513
191557,26616,1555
191557,27422,1610
191557,28229,1650
191557,29035,1706
191557,29842,1761
191557,30648,1823
191557,31455,1873
191557,32262,1926
191557,33068,1967
191557,33875,2021
191557,34681,2061
191557,35488,2109
191557,36294,2164
191557,37101,2203
191557,37907,2230
191557,38714,2269
191557,39520,2321
191557,40327,2366
191557,41134,2422
191557,41940,2483
191557,42747,2541
191557,43553,2583
191557,44360,2631
191557,45166,2680
191557,45973,2719
191557,46779,2770
191557,47586,2830
191557,48393,2881
191557,49199,2927
191557,50006,2980
191557,50812,3018
191557,51619,3060
191557,52425,3104
191557,53232,3146
191557,54038,3183
191557,54845,3238
191557,55651,3284
191557,56458,3335
191557,57265,3381
191557,58071,3433
191557,58878,3473
191557,59684,3507
191557,60491,3553
191557,61297,3598
191557,62104,3644
191557,62910,3702
191557,63717,3752
191557,64524,3798
191557,65330,3848
191557,66137,3900
191557,66943,3956
191557,67750,4010
191557,68556,4052
191557,69363,4104
191557,70169,4146
191557,70976,4194
191557,71782,4253
191557,72589,4291
191557,73396,4335
191557,74202,4386
191557,75009,4430
191557,75815,4485
191557,76622,4532
191557,77428,4574
191557,78235,4620
191557,79041,4673
191557,79848,4723
191557,80655,4759
193573,0,0
193573,806,40
193573,1613,95
193573,2419,142
193573,3226,193
193573,4032,247
193573,4839,290
193573,5645,344
193573,6452,395
193573,7258,438
193573,8065,485
193573,8872,531
193573,9678,590
193573,10485,631
193573,11291,687
193573,12098,731
193573,12904,775
193573,13711,825
193573,14517,882
193573,15324,921
193573,16131,965
193573,16937,1028
193573,17744,1058
193573,18550,1100
193573,19357,1146
193573,20163,1191
193573,20970,1237
193573,21776,1288
193573,22583,1334
193573,23389,1385
193573,24196,1427
193573,25003,1468
193573,25809,1522
193573,26616,1565
193573,27422,1620
193573,28229,1662
193573,29035,1719
193573,29842,1775
193573,30648,1837
193573,31455,1888
193573,32262,1942
193573,33068,1983
193573,33875,2037
193573,34681,2077
193573,35488,2125
193573,36294,2182
193573,37101,2221
193573,37907,2249
193573,38714,2289
193573,39520,2341
193573,40327,2386
193573,41134,2443
193573,41940,2506
193573,42747,2565
193573,43553,2607
193573,44360,2655
193573,45166,2705
193573,45973,2744
193573,46779,2797
193573,47586,2858
193573,48393,2909
193573,49199,2955
193573,50006,3009
193573,50812,3048
193573,51619,3091
193573,52425,3136
193573,53232,3178
193573,54038,3217
193573,54845,3272
193573,55651,3318
193573,56458,3370
193573,57265,3417
193573,58071,3471
193573,58878,3511
193573,59684,3545
193573,60491,3592
193573,61297,3638
193573,62104,3686
193573,62910,3744
193573,63717,3795
193573,64524,3841
193573,65330,3891
193573,66137,3943
193573,66943,4001
193573,67750,4056
193573,68556,4099
193573,69363,4153
193573,70169,4195
193573,70976,4244
193573,71782,4307
193573,72589,4345
193573,73396,4389
193573,74202,4440
193573,75009,4484
193573,75815,4540
193573,76622,4587
193573,77428,4632
193573,78235,4678
193573,79041,4731
193573,79848,4782
193573,80655,4818
195589,0,0
195589,806,40
195589,1613,95
195589,2419,142
195589,3226,194
195589,4032,248
195589,4839,291
195589,5645,345
195589,6452,396
195589,7258,439
195589,8065,486
195589,8872,533
195589,9678,592
195589,10485,634
195589,11291,691
195589,12098,736
195589,12904,780
195589,13711,831
195589,14517,889
195589,15324,929
195589,16131,973
195589,16937,1036
195589,17744,1066
195589,18550,1108
195589,19357,1154
195589,20163,1199
195589,20970,1247
195589,21776,1298
195589,22583,1344
195589,23389,1395
195589,24196,1437
195589,25003,1478
195589,25809,1534
195589,26616,1578
195589,27422,1633
195589,28229,1676
195589,29035,1734
195589,29842,1791
195589,30648,1853
195589,31455,1904
195589,32262,1961
195589,33068,2003
195589,33875,2057
195589,34681,2098
195589,35488,2146
195589,36294,2203
195589,37101,2242
195589,37907,2270
195589,38714,2310
195589,39520,2363
195589,40327,2408
195589,41134,2465
195589,41940,2528
195589,42747,2587
195589,43553,2630
195589,44360,2679
195589,45166,2732
195589,45973,2771
195589,46779,2824
195589,47586,2885
195589,48393,2937
195589,49199,2984
195589,50006,3039
195589,50812,3078
195589,51619,3121
195589,52425,3167
195589,53232,3210
195589,54038,3252
195589,54845,3307
195589,55651,3354
195589,56458,3406
195589,57265,3453
195589,58071,3507
195589,58878,3547
195589,59684,3581
195589,60491,3628
195589,61297,3674
195589,62104,3722
195589,62910,3780
195589,63717,3831
195589,64524,3877
195589,65330,3928
195589,66137,3982
195589,66943,4041
195589,67750,4096
195589,68556,4140
195589,69363,4195
195589,70169,4239
195589,70976,4288
195589,71782,4354
195589,72589,4392
195589,73396,4436
195589,74202,4487
195589,75009,4531
195589,75815,4587
195589,76622,4635
195589,77428,4680
195589,78235,4726
195589,79041,4779
195589,79848,4830
195589,80655,4867
197606,0,0
197606,806,40
197606,1613,96
197606,2419,144
197606,3226,197
197606,4032,252
197606,4839,296
197606,5645,351
197606,6452,402
197606,7258,446
197606,8065,493
197606,8872,541
197606,9678,600
197606,10485,642
197606,11291,699
197606,12098,745
197606,12904,791
197606,13711,842
197606,14517,900
197606,15324,941
197606,16131,985
197606,16937,1049
197606,17744,1079
197606,18550,1122
197606,19357,1169
197606,20163,1214
197606,20970,1262
197606,21776,1315
197606,22583,1361
197606,23389,1415
197606,24196,1458
197606,25003,1500
197606,25809,1557
197606,26616,1601
197606,27422,1657
197606,28229,1700
197606,29035,1760
